movieId,tag,rating,genres,release_year,title_movie,imdb,tmdb
3994,superhero|atmospheric|comics|father-son relationship|mindfuck|unique|atmospheric|somber,3.4794520547945207,Drama|Sci-Fi,2000,Unbreakable ,"
                    A man learns something extraordinary about himself after a devastating accident.
            ","
An ordinary man makes an extraordinary discovery when a train accident leaves his fellow passengers dead — and him unscathed. The answer to this mystery could lie with the mysterious Elijah Price, a man who suffers from a disease that renders his bones as fragile as glass.
"
3996,china|martial arts,3.8363636363636364,Action|Drama|Romance,2000,"Crouching Tiger, Hidden Dragon ","
                    A young Chinese warrior steals a sword from a famed swordsman and then escapes into a world of romantic adventure with a mysterious man in the frontier of the nation.
            ","
Two warriors in pursuit of a stolen sword and a notorious fugitive are led to an impetuous, physically-skilled, teenage nobleman's daughter, who is at a crossroads in her life.
"
4007,business,3.75,Drama,1987,Wall Street ,"
                    A young and impatient stockbroker is willing to do anything to get to the top, including trading on illegal inside information taken through a ruthless and greedy corporate raider who takes the youth under his wing.
            ","
A young and impatient stockbroker is willing to do anything to get to the top, including trading on illegal inside information taken through a ruthless and greedy corporate raider whom takes the youth under his wing.
"
4012,stand-up comedy,2.5,Comedy|Drama,1988,Punchline ,"
                    A medical school dropout and a housewife/mom try to make it as stand-up comedians. They become friends and help each other out at an NYC comedy club.
            ","
Lilah Krytsick is a mother and housewife who's always believed she could be a stand-up comedian. Steven Gold is an experienced stand-up seemingly on the cusp of success. When the two meet, they form an unlikely friendship, and Steven tries to help the untried Lilah develop her stage act. Despite the objections of her family and some very wobbly beginnings, Lilah improves, and soon she finds herself competing with Steven for a coveted television spot.
"
4015,bad,2.727272727272727,Comedy|Sci-Fi,2000,"Dude, Where's My Car? ","
                    Two potheads wake up after a night of partying and cannot remember where they parked their car.
            ","
Jesse and Chester, two bumbling stoners, wake up one morning from a night of partying and cannot remember where they parked their car. They encounter a variety of people while looking for it, including their angry girlfriends, an angry street gang, a transexual stripper, a cult of alien seeking fanatics, and aliens in human form looking for a mystical device that could save or destroy the world.
"
4019,writing,3.7142857142857144,Drama,2000,Finding Forrester ,"
                    A young writing prodigy finds a mentor in a reclusive author.
            ","
Gus Van Sant tells the story of a young African American man named Jamal who confronts his talents while living on the streets of the Bronx. He accidentally runs into an old writer named Forrester who discovers his passion for writing. With help from his new mentor Jamal receives a scholarship to a private school.
"
4024,Edith Wharton,2.1666666666666665,Romance,2000,"House of Mirth, The ","
                    A woman risks losing her chance of happiness with the only man she has ever loved.
            ","
A woman risks losing her chance of happiness with the only man she has ever loved.
"
4025,pageant,3.0546875,Comedy|Crime,2000,Miss Congeniality ,"
                    An F.B.I. Agent must go undercover in the Miss United States beauty pageant to prevent a group from bombing the event.
            ","
When the local FBI office receives a letter from a terrorist known only as 'The Citizen', it's quickly determined that he's planning his next act at the Miss America beauty pageant. Because tough-as-nails Gracie Hart is the only female Agent at the office, she's chosen to go undercover as the contestant from New Jersey.
"
4027,bluegrass,3.8085106382978724,Adventure|Comedy|Crime,2000,"O Brother, Where Art Thou? ","
                    In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them.
            ","
In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them. On their journey they come across many comical characters and incredible situations. Based upon Homer's 'Odyssey'.
"
4029,movies,3.875,Comedy|Drama,2000,State and Main ,"
                    A movie crew invades a small town whose residents are all too ready to give up their values for showbiz glitz.
            ","
A Hollywood Film unit invades a small Vermont town leading to wholesale abandonment of values and virtue. A smart, warm and funny movie - and not just for movie buffs. Tagline: When a film crew came to Waterford, Vermont - They Shot First And Asked Questions Later.
"
4034,drugs|based on a TV show,3.9,Crime|Drama|Thriller,2000,Traffic ,"
                    A conservative judge is appointed by the President to spearhead America's escalating war against drugs, only to discover that his teenage daughter is a crack addict. Two DEA agents protect an informant. A jailed drug baron's wife attempts to carry on the family business.
            ","
An exploration of the United States of America's war on drugs from multiple perspectives. For the new head of the Office of National Drug Control Policy, the war becomes personal when he discovers his well-educated daughter is abusing cocaine within their comfortable suburban home. In Mexico, a flawed, but noble policeman agrees to testify against a powerful general in league with a cartel, and in San Diego, a drug kingpin's sheltered trophy wife must learn her husband's ruthless business after he is arrested, endangering her luxurious lifestyle.
"
4046,Quakers,4.0,Drama,1956,Friendly Persuasion ,"
                    The pacifist attitude of a Quaker family is tested as a result of the American Civil War.
            ","
The story of a family of Quakers in Indiana in 1862. Their religious sect is strongly opposed to violence and war. It's not easy for them to meet the rules of their religion in everyday life but when Southern troops pass the area they are in real trouble. Should they fight, despite their peaceful attitude?
"
4077,psychopaths,4.5,Drama|Thriller,2000,With a Friend Like Harry... ,"
                    Harry knew Michel in high school; they meet again by accident, Harry inserts himself in Michel's life... and things take a sinister turn.
            ","
Harry knew Michel in high school; they meet again by accident, Harry inserts himself in Michel's life... and things take a sinister turn.
"
4105,zombies,3.8181818181818183,Fantasy|Horror|Thriller,1981,"Evil Dead, The ","
                    Five friends travel to a cabin in the woods, where they unknowingly release flesh-possessing demons.
            ","
When a group of college students finds a mysterious book and recording in the old wilderness cabin they've rented for the weekend, they unwittingly unleash a demonic force from the surrounding forest.
"
4113,Tennessee Williams,3.0,Drama,1987,"Glass Menagerie, The ","
                    A son longs to escape from his stifling home, where his genteel mother worries about the future prospects of his lame, shy sister.
            ","
A son longs to escape from his stifling home, where his genteel mother worries about the future prospects of his lame, shy sister.
"
4117,In Netflix queue,4.333333333333333,Drama,1987,Hope and Glory ,"
                    Bill, a young boy living on the outskirts of London experiences the exhilaration of World War II. During this period, Bill learns about sex, death, love, hypocrisy, and the faults of adults as he prowls the ruins of bombed houses.
            ","
Director John Boorman drew from his own childhood experiences for this coming-of-age tale about a boy growing up in and around London during World War II. For young Billy Rowan, the nightly bombings provide a frightening show, but they include opportunities to rummage through the rubble with friends in the mornings. As Billy plays, his family struggles to remain intact as they suffer through the anguish and losses of wartime.
"
4138,demons,1.0,Comedy|Horror,1987,My Demon Lover ,"
                    A homeless street musician becomes a demon when sexually aroused.
            ","
Denny has yet again been left by her thug boyfriend Chip. It seems as if she is doomed to be stuck with awful guys, this time she has to choose between nerdy Charles and the strange Kaz, who turns into a monster when sexually aroused.
"
4144,atmospheric|Beautiful|bittersweet|dreamy|elegant|heartbreaking|intimate|loneliness|long takes|longing|melancholic|melancholy|moody|nocturnal|romantic|Unique|visually appealing|visually stunning,4.214285714285714,Drama|Romance,2000,In the Mood For Love ,"
                    Two neighbors, a woman and a man, form a strong bond after both suspect extramarital activities of their spouses. However, they agree to keep their bond platonic so as not to commit similar wrongs.
            ","
Taking place in Hong Kong of 1962, a melancholy story about the love between a woman and a man who live in the same building and one day find out that their husband and wife had an affair with each other.
"
4160,death penalty,4.125,Drama|Romance,2000,"Widow of St. Pierre, The ","
                    In a small French colony, a drunken man kills someone. While a guillotine is being shipped in, he changes, becoming a good and popular man.
            ","
In 1850, on the isolated French island of Saint-Pierre, a murder shocks the natives. Two fishermen are arrested. One of them, Louis Ollivier, dies in custody. The other, Neel Auguste, is sentenced to death by the guillotine. The island is so small that it has neither a guillotine nor an executioner. While those are sent for Auguste is placed under the supervision of army Captain.
"
4164,homeless|New York,3.5,Drama,2001,"Caveman's Valentine, The ","
                    A cave-dwelling man sets out to track down the killer of a homeless boy, and bring him to justice.
            ","
In this spine-tingling and visually stunning thriller, Academy AwardÂ®-nominee Samuel L. Jackson (Unbreakable, Shaft, Pulp Fiction delivers a ""full-throttle performance"" (People) as Romulus Ledbetter, a misunderstood musician turned recluse, hiding from personal demons in a New York City cave.  When Romulus finds the frozen body of a young drifter in a tree, the authorities - including his police officer daughter (Aunjanne Ellis) - claim the death is accidental. Romulus is convinced the man was murdered by prominent art photographer David Leppenraub (Colm Feore). But how can he prove he's right when everyone thinks he's insane?
"
4166,reality TV,2.5,Action|Drama,2001,Series 7: The Contenders ,"
                    A TV program selects people at random to kill one another for fame and their freedom.
            ","
A reality TV program selects six contestants to participate in a free-for-all, no holds barred deathmatch, where they must skillfully outwit and kill each other in order to be the last person alive.
"
4171,Eugene O'Neill,4.0,Documentary,2000,Long Night's Journey Into Day ,"
                    This documentary tells four stories of Apartheid in South Africa, as seen through the eyes of the Truth and Reconciliation commission. White soldiers who have killed ANC activists, black ...
                    See full summary »
            ","
This documentary tells four stories of Apartheid in South Africa, as seen through the eyes of the Truth and Reconciliation commission
"
4174,In Netflix queue,3.0,Drama,1990,Avalon ,"
                    A Polish-Jewish family comes to the U.S. at the beginning of the twentieth century. There, the family and their children try to make themselves a better future in the so-called promised land.
            ","
Avalon is the third in Levinson's semi-autobiographical series of four ""Baltimore Films"": Diner (1982), Tin Men (1987), Avalon (1990), and Liberty Heights (1999). The film is set in Baltimore in the early 1950s and explores the themes of Jewish assimilation into American life.
"
4184,Christmas,4.0,Comedy|Drama|Romance,1947,"Bishop's Wife, The ","
                    An angel in human form enters the life of a bishop in order to help him build a new cathedral and repair his fractured marriage.
            ","
An Episcopal Bishop, Henry Brougham, has been working for months on the plans for an elaborate new cathedral which he hopes will be paid for primarily by a wealthy, stubborn widow. He is losing sight of his family and of why he became a churchman in the first place. Enter Dudley, an angel sent to help him. Dudley does help everyone he meets, but not necessarily in the way they would have preferred. With the exception of Henry, everyone loves him, but Henry begins to believe that Dudley is there to replace him, both at work and in his family's affections, as Christmas approaches.
"
4189,Bible|religion,2.5,Drama,1965,"Greatest Story Ever Told, The ","
                    An all-star, large scale epic movie that chronicles the life and ministry of Jesus Christ.
            ","
From his birth in Bethlehem to his death and eventual resurrection, the life of Jesus Christ is given the all-star treatment in this epic retelling. Major aspects of Christ's life are touched upon, including the execution of all the newborn males in Egypt by King Herod; Christ's baptism by John the Baptist; and the betrayal by Judas after the Last Supper that eventually leads to Christ's crucifixion and miraculous return.
"
4190,preacher|religion,4.0,Drama,1960,Elmer Gantry ,"
                    A fast-talking traveling salesman with a charming, loquacious manner convinces a sincere evangelist that he can be an effective preacher for her cause.
            ","
When hedonistic but charming con man Elmer Gantry meets the beautiful Sister Sharon Falconer, a roadside revivalist, he feigns piousness to join her act as a passionate preacher. The two make a successful onstage pair, and their chemistry extends to romance. Both the show and their relationship are threatened, however, when one of Gantry's ex-lovers decides that she has a score to settle with the charismatic performer.
"
4191,sexuality,3.25,Comedy|Drama|Romance,1966,Alfie ,"
                    An unrepentant ladies' man gradually begins to understand the consequences of his lifestyle.
            ","
The film tells the story of a young man who leads a promiscuous lifestyle until several life reversals make him rethink his purposes and goals in life.
"
4204,virginity,1.0,Comedy,1983,Losin' It ,"
                    Set in 1965, four rowdy teenage guys travel to Tijuana, Mexico for a night of partying when they are joined by a heartbroken housewife who is in town seeking a quick divorce.
            ","
Set in 1965, four Los Angeles school friends -- Woody, Dave, Spider and Wendell -- go on a series of misadventures when they head to Tijuana, Mexico, for a night of cruisin', causing trouble, and to lose their virginity.
"
4210,Hannibal Lecter|serial killer,3.9166666666666665,Action|Crime|Drama|Horror|Thriller,1986,Manhunter ,"
                    Former F.B.I. profiler Will Graham (William Petersen) returns to service to pursue a deranged serial killer named ""the Tooth Fairy"" (Tom Noonan) by the media.
            ","
FBI Agent Will Graham, who retired after catching Hannibal Lecktor, returns to duty to engage in a risky cat-and-mouse game with Lecktor to capture a new killer.
"
4211,von Bulow,3.75,Drama,1990,Reversal of Fortune ,"
                    Wealthy Sunny von Bülow lies brain-dead, husband Claus guilty of attempted murder; but he says he's innocent and hires Alan Dershowitz for his appeal.
            ","
Wealthy Sunny von Bülow lies brain-dead, husband Claus guilty of attempted murder; but he says he's innocent and hires Alan Dershowitz for his appeal.
"
4214,college,2.8846153846153846,Comedy,1984,Revenge of the Nerds ,"
                    At Adams College, a group of bullied outcasts and misfits resolve to fight back for their peace and self-respect.
            ","
At Adams College, the jocks rule the school from their house on high, the Alpha Beta fraternity. So when a group of socially-challenged misfits try to go Greek, they're instantly rejected by every house on campus. Deciding to start their own fraternity to protect their outcast brothers, the campus nerds soon find themselves in a battle royale as the Alpha Betas try to crush their new rivals.
"
4218,In Netflix queue,3.5,Crime|Drama,1986,River's Edge ,"
                    A high school slacker commits a shocking act and proceeds to let his friends in on the secret. However, the friends' reaction is almost as ambiguous and perplexing as the crime itself.
            ","
A group of high school friends discover that they are in the presence of a killer. One of them, Samson, has murdered his girlfriend Jamie. He brags to his friends about killing her, and when they discover he is telling the truth, their reactions vary.
"
4221,football,2.625,Comedy,1991,Necessary Roughness ,"
                    Due to NCAA sanctions, the Texas State University Fightin' Armadillos must form a football team from their actual student body, with no scholarships to help, to play their football schedule.
            ","
When the Texas Southern Armadillos football team is disqualified for cheating and poor grades, the University is forced to pick from a team that actually goes to school. Will they even win a single game?
"
4223,Ed Harris|Jude Law|Rachel Weisz|sniper|World War II,3.5125,Drama|War,2001,Enemy at the Gates ,"
                    A Russian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad.
            ","
A Russian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad in WWII.
"
4226,dark|Mindfuck|nonlinear|psychology|twist ending|mystery|psychological|twist ending|Backwards. memory|mystery|twist ending|cerebral|dreamlike,4.122641509433962,Mystery|Thriller,2000,Memento ,"
                    A man with short-term memory loss attempts to track down his wife's murderer.
            ","
Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.
"
4232,spying,2.9464285714285716,Action|Adventure|Children|Comedy,2001,Spy Kids ,"
                    The children of secret-agent parents must save them from danger.
            ","
Carmen and Juni think their parents are boring. Little do they know that in their day, Gregorio and Ingrid Cortez were the top secret agents from their respective countries. They gave up that life to raise their children. Now, the disappearances of several of their old colleagues forces the Cortez' return from retirement. What they didn't count on was Carmen and Juni joining the ""family business.""
"
4246,singletons,3.623076923076923,Comedy|Drama|Romance,2001,Bridget Jones's Diary ,"
                    Bridget Jones is determined to improve herself while she looks for love in a year in which she keeps a personal diary.
            ","
A chaotic Bridget Jones meets a snobbish lawyer, and he soon enters her world of imperfections.
"
4259,Nabokov,3.5,Drama|Romance,2000,"Luzhin Defence, The ","
                    Two worlds collide when an eccentric genius falls in love with a strong-willed society beauty.
            ","
Based upon the novel by Vladimir Nabokov, a chess grandmaster travels to Italy in the 1920s to play in a tournament and falls in love.
"
4262,Al Pacino,3.9328358208955225,Action|Crime|Drama,1983,Scarface ,"
                    In 1980 Miami, a determined Cuban immigrant takes over a drug cartel and succumbs to greed.
            ","
After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.
"
4263,alcoholism,4.0,Drama,1962,Days of Wine and Roses ,"
                    An alcoholic marries a young woman, who he systematically addicts to booze, so they can share his ""passion"" together.
            ","
An alcoholic falls in love with and gets married to a young woman, whom he systematically addicts to booze so they can share his ""passion"" together.
"
4292,Union,3.5,Drama,1979,Norma Rae ,"
                    A young single mother and textile worker agrees to help unionize her mill despite the problems and dangers involved.
            ","
Norma Rae is a southern textile worker employed in a factory with intolerable working conditions. This concern about the situation gives her the gumption to be the key associate to a visiting labor union organizer. Together, they undertake the difficult, and possibly dangerous, struggle to unionize her factory.
"
4296,death,3.0,Drama|Romance,1970,Love Story ,"
                    A boy and a girl from different backgrounds fall in love regardless of their upbringing - and then tragedy strikes.
            ","
Harvard Law student Oliver Barrett IV and music student Jennifer Cavilleri share a chemistry they cannot deny - and a love they cannot ignore. Despite their opposite backgrounds, the young couple put their hearts on the line for each other. When they marry, Oliver's wealthy father threatens to disown him. Jenny tries to reconcile the Barrett men, but to no avail.
"
4306,fairy tales,3.8676470588235294,Adventure|Animation|Children|Comedy|Fantasy|Romance,2001,Shrek ,"
                    A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back.
            ","
It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.
"
4312,In Netflix queue,3.5,Adventure|Drama,1999,Himalaya ,"
                    An aging chief's last stand, lessons for the new, and the education of a young chief-to-be played against harsh Nature in Nepal's Dolpo. When his son dies returning from Tibet's salt lakes,...
                    See full summary »
            ","
As the denizens of a Tibetan village prepare for their arduous annual trek to exchange salt for grain, the community's allegiances are split between aging chieftain Tinle (Thilen Lhondup) and rebellious young Karma (Gurgon Kyap). Tinle tries to maintain his clout and preserve obedience to ancient customs when Karma challenges the old man's power.
"
4316,figure skating,2.0,Drama,1978,Ice Castles ,"
                    A young girl is on top of the world until a tragic accident dashes her hopes and dreams of becoming a world-class figure skater. Only with the help of those who love her can she prove to ...
                    See full summary »
            ","
A young girl is on top of the world until a tragic accident dashes her hopes and dreams of becoming a world-class figure skater. Only with the help of those who love her can she prove to the world -- and herself -- that she still has the potential to realize her dreams.
"
4326,race|rasicm,3.590909090909091,Crime|Drama|Thriller,1988,Mississippi Burning ,"
                    Two F.B.I. Agents with wildly different styles arrive in Mississippi to investigate the disappearance of some civil rights activists.
            ","
Two FBI agents investigating the murder of civil rights workers during the 60s seek to breach the conspiracy of silence in a small Southern town where segregation divides black and white. The younger agent trained in FBI school runs up against the small town ways of his partner, a former sheriff.
"
4333,Strangers on a Train,3.2,Comedy|Crime,1987,Throw Momma from the Train ,"
                    A bitter ex-husband wants his former spouse dead. A put-upon momma's boy wants his mother dead. Who will pull it off?
            ","
Larry Donner, an author with a cruel ex-wife, teaches a writing workshop in which one of his students, Owen, is fed up with his domineering mother. When Owen watches a Hitchcock classic that seems to mirror his own life, he decides to put the movie's plot into action and offers to kill Larry's ex-wife, if Larry promises to murder his mom. Before Larry gets a chance to react to the plan, it seems that Owen has already set things in motion.
"
4343,really bad|Seann William Scott,3.037037037037037,Comedy|Sci-Fi,2001,Evolution ,"
                    A fire-fighting cadet, two college professors, and a geeky but sexy government scientist work against an alien organism that has been rapidly evolving since its arrival on Earth inside a meteor.
            ","
A comedy that follows the chaos that ensues when a meteor hits the Earth carrying alien life forms that give new meaning to the term ""survival of the fittest."" David Duchovny, Orlando Jones, Seann William Scott, and Julianne Moore are the only people standing between the aliens and world domination... which could be bad news for the Earth.
"
4347,Holocaust,3.8333333333333335,Comedy|Drama,2000,Divided We Fall ,"
                    In Nazi occupied Czechoslovakia, a childless couple agree to hide a Jewish friend at great personal risk of discovery and execution.
            ","
In Nazi occupied Czechoslovakia, a childless couple agree to hide a Jewish friend at great personal risk of discovery and execution.
"
4356,In Netflix queue,3.8,Comedy|Musical|Romance,1953,Gentlemen Prefer Blondes ,"
                    Showgirls Lorelei Lee and Dorothy Shaw travel to Paris, pursued by a private detective hired by the suspicious father of Lorelei's fiancé, as well as a rich, enamored old man and many other doting admirers.
            ","
Lorelei Lee is a beautiful showgirl engaged to be married to the wealthy Gus Esmond, much to the disapproval of Gus' rich father, Esmond Sr., who thinks that Lorelei is just after his money. When Lorelei goes on a cruise accompanied only by her best friend, Dorothy Shaw, Esmond Sr. hires Ernie Malone, a private detective, to follow her and report any questionable behavior that would disqualify her from the marriage.
"
4359,adultery,3.375,Comedy,1955,"Seven Year Itch, The ","
                    When his family goes away for the summer, a hitherto faithful husband with an overactive imagination is tempted by a beautiful neighbor.
            ","
With his family away for their annual summer holiday, Richard Sherman decides he has the opportunity to live a bachelor's life. The beautiful but ditzy blonde from the apartment above catches his eye and they soon start spending time together - maybe a little too much time!
"
4361,men in drag,3.421875,Comedy|Romance,1982,Tootsie ,"
                    Michael Dorsey, an unsuccessful actor, disguises himself as a woman in order to get a role on a trashy hospital soap.
            ","
When struggling, out of work actor Michael Dorsey secretly adopts a female alter ego - Dorothy Michaels - in order to land a part in a daytime drama, he unwittingly becomes a feminist icon and ends up in a romantic pickle.
"
4370,android(s)/cyborg(s)|artificial intelligence|Bittersweet|Steven Spielberg|robots,3.3392857142857144,Adventure|Drama|Sci-Fi,2001,A.I. Artificial Intelligence ,"
                    A highly advanced robotic boy longs to become ""real"" so that he can regain the love of his human mother.
            ","
David, a robotic boy—the first of his kind programmed to love—is adopted as a test case by a Cybertronics employee and his wife. Though he gradually becomes their child, a series of unexpected circumstances make this life impossible for David. Without final acceptance by humans or machines, David embarks on a journey to discover where he truly belongs, uncovering a world in which the line between robot and machine is both vast and profoundly thin.
"
4380,accident,3.857142857142857,Drama|Romance,2000,"Princess and the Warrior, The ","
                    Two enamoured strangers look for a warm place in a cold world.
            ","
Young nurse Sissi lives a secluded life entirely devoted to her patients at Birkenhof asylum. Her first encounter with ex-soldier and drifter Bodo has a lasting impact. He causes an accident in which he provides first aid, Sissi wonders if he may be the man of her dreams. But when she finds him weeks later she is rejected, as Bodo is stuck somewhere between a traumatic past and a criminal future.
"
4396,race,2.75,Action|Comedy,1981,"Cannonball Run, The ","
                    A wide variety of eccentric competitors participate in a wild and illegal cross-country road race. However, the eccentric entrants will do anything to win the road race, including low-down, dirty tricks.
            ","
A cross-country road race is based on an actual event, the Cannonball Baker Sea to Shining Sea Memorial Trophy Dash, organized by Brock Yates to protest the 55 mph speed limit then in effect in the U.S. The Cannonball was named for Erwin G. ""Cannonball"" Baker, who in the roaring 20's rode his motorcycle across the country. Many of the characters are based on ruses developed by real Cannonball racers over the several years that the event was run.
"
4404,In Netflix queue,4.0,Drama|Fantasy|Horror,1926,Faust ,"
                    The demon Mephisto wagers with God that he can corrupt a mortal man's soul.
            ","
God and Satan war over earth; to settle things, they wager on the soul of Faust, a learned and prayerful alchemist.
"
4446,sci-fi,3.3548387096774195,Adventure|Animation|Fantasy|Sci-Fi,2001,Final Fantasy: The Spirits Within ,"
                    A scientist makes a last stand on Earth with the help of a ragtag team of soldiers against an invasion of alien phantoms.
            ","
Led by a strange dream, scientist Aki Ross struggles to collect the eight spirits in the hope of creating a force powerful enough to protect the planet. With the aid of the Deep Eyes Squadron and her mentor, Dr. Sid, Aki must save the Earth from its darkest hate and unleash the spirits within.
"
4447,lawyers,3.15625,Comedy|Romance,2001,Legally Blonde ,"
                    Elle Woods (Reese Witherspoon), a fashionable sorority queen is dumped by her boyfriend. She decides to follow him to law school, while she is there, she figures out that there is more to her than just looks.
            ","
Elle Woods has it all. She's the president of her sorority, a Hawaiian Tropic girl, Miss June in her campus calendar, and, above all, a natural blonde. She dates the cutest fraternity boy on campus and wants nothing more than to be Mrs. Warner Huntington III. But, there's just one thing stopping Warner from popping the question: Elle is too blonde.
"
4448,heist|boring,3.55,Action|Drama,2001,"Score, The ","
                    An aging thief hopes to retire and live off his ill-gotten wealth when a young kid convinces him into doing one last heist.
            ","
An aging thief hopes to retire and live off his ill-gotten wealth when a young kid convinces him into doing one last heist.
"
4454,claymation|creativity|dystopia|free to download|imagination|no dialogue|social commentary,5.0,Animation|Drama|Sci-Fi|IMAX,1998,More ,"
                    A worker in a factory learns a lesson about life. When is enough?
            ","
A factory worker in a dark, gray world assembles devices that promise happiness. In his spare time he tinkers to create something better, and finally succeeds in perfecting his invention, which allows people to see life through rose-colored glasses, but he has to pay a price for his success.
"
4465,rape,3.7,Drama,1988,"Accused, The ","
                    After a young woman suffers a brutal gang rape in a bar one night, a prosecutor assists in bringing the perpetrators to justice, including the ones who encouraged and cheered on the attack.
            ","
After a young woman suffers a brutal rape in a bar one night, a prosecutor assists in bringing the perpetrators to justice, including the ones who encouraged and cheered on the attack.
"
4476,twins,2.3333333333333335,Comedy,1988,Big Business ,"
                    Two couples of sisters from New York and from the countryside discover that they are connected in an incredible way.
            ","
In the 1940s in the small town of Jupiter Hollow, two sets of identical twins are born in the same hospital on the same night. One set to a poor local family and the other to a rich family just passing through. The dizzy nurse on duty accidentally mixes the twins unbeknown to the parents. Our story flashes forward to the 1980s where the mismatched sets of twins are about to cross paths.
"
4477,circus,1.9375,Adventure|Children|Comedy,1988,Big Top Pee-Wee ,"
                    Pee-wee Herman is now a small-town farmer with a fiancée, but when a traveling circus comes to town, he finds himself falling for the trapeze artist.
            ","
Paul Reubens stars as Pee-wee Herman in his second full-length film about a farmer who joins the circus after a storm drops a big tent in his front yard. Pee-wee, along with an outlandish cast of animals and circus performers, puts on the best show ever.
"
4489,Africa|immigrants,3.4583333333333335,Comedy|Romance,1988,Coming to America ,"
                    An extremely pampered African Prince travels to Queens, New York, and goes undercover to find a wife that he can respect for her intelligence and will.
            ","
Prince Akeem, heir to the throne of Zamunda, leaves the tropical paradise kingdom in search of his queen. What better place than Queens, New York, to find his bride? Joined by his loyal servant and friend, Semmi, Akeem attempts to blend in as an ordinary American and begin his search.
"
4495,New York,5.0,Comedy|Romance,1988,Crossing Delancey ,"
                    A Manhattan single meets a man through her Jewish grandmother's matchmaker.
            ","
Isabelle's life revolves around the New York bookshop she works in and the intellectual friends of both sexes she meets there. Her grandmother remains less than impressed and decides to hire a good old-fashioned Jewish matchmaker to help Isabelle's love-life along. Enter pickle-maker Sam who immediately takes to Isabelle. She however is irritated by the whole business, at least to start with.
"
4526,aliens,3.1,Comedy|Romance|Sci-Fi,1988,My Stepmother Is an Alien ,"
                    A creature from another planet tries to seduce a shy Earth physicist to gain control over his researches. The result of this important mission much exceeded her expectations.
            ","
Trying to rescue her home planet from destruction, a gorgeous extraterrestrial named Celeste arrives on Earth and begins her scientific research. She woos quirky scientist Dr. Steve Mills, a widower with a young daughter. Before long, Celeste finds herself in love with Steve and her new life on Earth, where she experiences true intimacy for the first time. But when she loses sight of her mission, she begins to question where she belongs.
"
4537,hippies,4.333333333333333,Drama,1988,Running on Empty ,"
                    The eldest son of a fugitive family comes of age and wants to live a life of his own.
            ","
The Popes are a family who haven't been able to use their real identity for years. In the late sixties, the parents set a weapons lab afire in an effort to hinder the government's Vietnam war campaign. Ever since then, the Popes have been on the run with the authorities never far behind.
"
4545,robots,3.275,Comedy|Sci-Fi,1986,Short Circuit ,"
                    Number 5 of a group of experimental robots in a lab is electrocuted, suddenly becomes intelligent, and escapes.
            ","
After a lightning bolt zaps a robot named Number 5, the lovable machine starts to think he's human and escapes the lab. Hot on his trail is his designer, Newton, who hopes to get to Number 5 before the military does. In the meantime, a spunky animal lover mistakes the robot for an alien and takes him in, teaching her new guest about life on Earth.
"
4546,kidnapping|remade,3.9166666666666665,Drama|Thriller,1988,"Vanishing, The ","
                    Rex and Saskia, a young couple in love, are on vacation. They stop at a busy service station and Saskia is abducted. After three years and no sign of Saskia, Rex begins receiving letters from the abductor.
            ","
Rex and Saskia are enjoying a biking holiday in France when, stopping at a gas station, Saskia disappears. Confounded, Rex searches everywhere, but to no avail. Three years later, he's still obsessed with finding her, pleading his case on television, putting up posters and ruining his new relationship in the process. Eventually an unassuming chemistry teacher, Raymond, approaches Rex, intimating that he knows what happened.
"
4552,"""artsy""|atmospheric|gritty|hallucinatory|surreal|visually stunning",3.5,Action|Horror|Sci-Fi|Thriller,1988,"Tetsuo, the Ironman ","
                    A businessman accidentally kills The Metal Fetishist, who gets his revenge by slowly turning the man into a grotesque hybrid of flesh and rusty metal.
            ","
A ""metal fetishist"", driven mad by the maggots wriggling in the wound he's made to embed metal into his flesh, runs out into the night and is accidentally run down by a Japanese businessman and his girlfriend. The pair dispose of the corpse in hopes of quietly moving on with their lives. However, the businessman soon finds that he is now plagued by a vicious curse that transforms his flesh into iron.
"
